Price,Close,High,Low,Open,Volume
Ticker,STETH-USD,STETH-USD,STETH-USD,STETH-USD,STETH-USD
Datetime,,,,,
2023-02-04 04:00:00+00:00,1635.504638671875,1641.928955078125,1634.211181640625,1641.928955078125,0
2023-02-04 05:00:00+00:00,1636.9449462890625,1638.7689208984375,1634.12744140625,1636.434326171875,0
2023-02-04 06:00:00+00:00,1632.748046875,1643.57470703125,1631.7427978515625,1643.57470703125,0
2023-02-04 07:00:00+00:00,1638.3934326171875,1638.8631591796875,1631.2530517578125,1631.2530517578125,867041
2023-02-04 08:00:00+00:00,1635.0498046875,1638.9747314453125,1634.4075927734375,1637.73291015625,4859190
2023-02-04 09:00:00+00:00,1636.481689453125,1636.7451171875,1632.2142333984375,1634.45556640625,0
2023-02-04 10:00:00+00:00,1639.4754638671875,1639.4754638671875,1634.3536376953125,1636.063720703125,0
2023-02-04 11:00:00+00:00,1638.0633544921875,1640.2730712890625,1637.50146484375,1637.50146484375,0
2023-02-04 12:00:00+00:00,1641.6785888671875,1641.8179931640625,1636.56689453125,1638.234375,533676
2023-02-04 13:00:00+00:00,1661.1468505859375,1663.0087890625,1642.396728515625,1642.396728515625,7955
2023-02-04 14:00:00+00:00,1655.439453125,1661.4405517578125,1652.5660400390625,1661.4405517578125,0
2023-02-04 15:00:00+00:00,1654.364501953125,1657.1656494140625,1652.6397705078125,1657.1656494140625,0
2023-02-04 16:00:00+00:00,1653.14111328125,1656.4866943359375,1652.32763671875,1652.8453369140625,0
2023-02-04 17:00:00+00:00,1659.836669921875,1659.836669921875,1653.2508544921875,1654.931640625,223479
2023-02-04 18:00:00+00:00,1665.001708984375,1665.001708984375,1649.18408203125,1658.5218505859375,152755
2023-02-04 19:00:00+00:00,1663.256591796875,1665.2806396484375,1656.04150390625,1657.414794921875,0
2023-02-04 20:00:00+00:00,1661.198974609375,1667.37744140625,1654.7110595703125,1663.2802734375,1180316
2023-02-04 21:00:00+00:00,1658.1402587890625,1662.2738037109375,1657.643798828125,1661.6790771484375,0
2023-02-04 22:00:00+00:00,1664.7427978515625,1664.7427978515625,1656.0455322265625,1658.770751953125,0
2023-02-04 23:00:00+00:00,1652.3045654296875,1664.89111328125,1646.89013671875,1658.90478515625,0
2023-02-05 00:00:00+00:00,1647.8653564453125,1655.822265625,1647.8653564453125,1649.9337158203125,0
2023-02-05 01:00:00+00:00,1648.9444580078125,1655.3328857421875,1648.677978515625,1650.99853515625,250324
2023-02-05 02:00:00+00:00,1650.4208984375,1653.908447265625,1646.0572509765625,1653.908447265625,4002
2023-02-05 03:00:00+00:00,1646.36865234375,1649.303466796875,1644.767578125,1645.144287109375,0
2023-02-05 04:00:00+00:00,1647.23681640625,1648.690185546875,1644.191162109375,1648.0889892578125,179575
2023-02-05 05:00:00+00:00,1653.6202392578125,1653.6202392578125,1645.520263671875,1646.2412109375,5222341
2023-02-05 06:00:00+00:00,1652.5760498046875,1653.43017578125,1646.8406982421875,1652.4722900390625,1562998
2023-02-05 07:00:00+00:00,1655.6478271484375,1655.6478271484375,1646.5655517578125,1649.08154296875,0
2023-02-05 08:00:00+00:00,1655.6634521484375,1657.3323974609375,1650.332763671875,1650.640869140625,0
2023-02-05 09:00:00+00:00,1675.07421875,1675.07421875,1652.8150634765625,1655.98388671875,2345954
2023-02-05 10:00:00+00:00,1650.0533447265625,1668.98486328125,1647.3670654296875,1668.98486328125,0
2023-02-05 11:00:00+00:00,1637.1328125,1658.7650146484375,1636.6990966796875,1649.9866943359375,160506
2023-02-05 12:00:00+00:00,1628.6884765625,1651.6668701171875,1628.6884765625,1636.6138916015625,0
2023-02-05 13:00:00+00:00,1631.159912109375,1636.481201171875,1626.986328125,1632.62841796875,5523
2023-02-05 14:00:00+00:00,1632.6820068359375,1635.7969970703125,1630.2808837890625,1630.33349609375,0
2023-02-05 15:00:00+00:00,1631.6866455078125,1636.5753173828125,1628.30908203125,1634.313232421875,106769
2023-02-05 16:00:00+00:00,1626.8565673828125,1632.7423095703125,1624.0185546875,1632.2999267578125,9287
2023-02-05 17:00:00+00:00,1609.998291015625,1627.1436767578125,1606.554443359375,1625.54296875,0
2023-02-05 18:00:00+00:00,1610.31103515625,1611.77099609375,1607.5284423828125,1607.969970703125,0
2023-02-05 19:00:00+00:00,1605.7723388671875,1609.0306396484375,1603.5965576171875,1607.1131591796875,21835
2023-02-05 20:00:00+00:00,1603.85009765625,1606.8131103515625,1602.012451171875,1606.8131103515625,0
2023-02-05 21:00:00+00:00,1605.104736328125,1605.51416015625,1602.0191650390625,1603.563720703125,943255
2023-02-05 22:00:00+00:00,1619.4703369140625,1621.798828125,1604.002685546875,1604.002685546875,18159
2023-02-05 23:00:00+00:00,1615.3441162109375,1619.4615478515625,1611.6546630859375,1619.4615478515625,22582
2023-02-06 00:00:00+00:00,1621.8662109375,1621.8662109375,1611.57470703125,1611.57470703125,0
2023-02-06 01:00:00+00:00,1616.7091064453125,1620.537353515625,1615.3121337890625,1619.2608642578125,482919
2023-02-06 02:00:00+00:00,1612.5506591796875,1617.38720703125,1611.9273681640625,1617.38720703125,51916
2023-02-06 03:00:00+00:00,1611.58251953125,1615.4173583984375,1608.5933837890625,1608.5933837890625,4389
2023-02-06 04:00:00+00:00,1610.394775390625,1614.8824462890625,1610.219970703125,1610.814453125,0
2023-02-06 05:00:00+00:00,1609.8956298828125,1614.5887451171875,1606.82080078125,1612.4638671875,0
2023-02-06 06:00:00+00:00,1613.3128662109375,1616.1385498046875,1610.1063232421875,1610.1063232421875,0
2023-02-06 07:00:00+00:00,1618.8636474609375,1620.6605224609375,1612.6541748046875,1614.931884765625,102003
2023-02-06 08:00:00+00:00,1620.2777099609375,1622.2911376953125,1616.341552734375,1619.9031982421875,32014
2023-02-06 09:00:00+00:00,1617.0528564453125,1620.0401611328125,1614.0888671875,1620.0401611328125,0
2023-02-06 10:00:00+00:00,1612.0548095703125,1618.764892578125,1611.9267578125,1616.0751953125,501371
2023-02-06 11:00:00+00:00,1618.893798828125,1618.893798828125,1611.1639404296875,1613.05322265625,205603
2023-02-06 12:00:00+00:00,1616.2734375,1619.8541259765625,1611.400390625,1619.731689453125,0
2023-02-06 13:00:00+00:00,1615.391845703125,1617.2484130859375,1613.576904296875,1616.1639404296875,0
2023-02-06 14:00:00+00:00,1610.99365234375,1615.2802734375,1610.978515625,1613.7874755859375,627962
2023-02-06 15:00:00+00:00,1617.441162109375,1617.99658203125,1611.6865234375,1617.5765380859375,2094004
2023-02-06 16:00:00+00:00,1628.10595703125,1633.6905517578125,1624.7611083984375,1626.6729736328125,379349
2023-02-06 17:00:00+00:00,1627.52099609375,1629.6962890625,1625.712890625,1625.712890625,0
2023-02-06 18:00:00+00:00,1626.457275390625,1629.7593994140625,1624.5582275390625,1627.5372314453125,81116
2023-02-06 19:00:00+00:00,1625.5550537109375,1631.3929443359375,1623.5489501953125,1625.02880859375,16623
2023-02-06 20:00:00+00:00,1625.5455322265625,1626.1226806640625,1622.8836669921875,1625.164794921875,0
