Price,Close,High,Low,Open,Volume
Ticker,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD,WBTC-USD
Datetime,,,,,
2023-02-04 04:00:00+00:00,23318.3515625,23351.044921875,23318.3515625,23344.693359375,0
2023-02-04 05:00:00+00:00,23290.30078125,23327.005859375,23278.984375,23327.005859375,327984
2023-02-04 06:00:00+00:00,23315.775390625,23319.416015625,23287.953125,23306.94921875,2435296
2023-02-04 07:00:00+00:00,23329.140625,23330.033203125,23297.431640625,23317.587890625,1446120
2023-02-04 08:00:00+00:00,23283.4296875,23336.017578125,23283.4296875,23329.7265625,0
2023-02-04 09:00:00+00:00,23315.880859375,23315.880859375,23278.943359375,23283.87890625,0
2023-02-04 10:00:00+00:00,23328.037109375,23342.716796875,23320.185546875,23320.185546875,589608
2023-02-04 11:00:00+00:00,23344.451171875,23349.10546875,23317.30078125,23333.69921875,0
2023-02-04 12:00:00+00:00,23392.78515625,23392.78515625,23340.337890625,23343.830078125,830200
2023-02-04 13:00:00+00:00,23484.0390625,23549.23046875,23398.892578125,23398.892578125,9025000
2023-02-04 14:00:00+00:00,23448.685546875,23497.634765625,23417.982421875,23497.634765625,0
2023-02-04 15:00:00+00:00,23424.81640625,23466.54296875,23413.88671875,23458.37890625,0
2023-02-04 16:00:00+00:00,23400.296875,23442.505859375,23397.919921875,23422.037109375,0
2023-02-04 17:00:00+00:00,23440.271484375,23440.271484375,23385.931640625,23409.759765625,0
2023-02-04 18:00:00+00:00,23420.8125,23443.017578125,23387.75390625,23434.703125,0
2023-02-04 19:00:00+00:00,23408.638671875,23444.6875,23402.810546875,23444.6875,0
2023-02-04 20:00:00+00:00,23422.998046875,23423.169921875,23398.81640625,23408.9296875,0
2023-02-04 21:00:00+00:00,23407.587890625,23414.248046875,23385.8828125,23410.63671875,0
2023-02-04 22:00:00+00:00,23417.46484375,23436.169921875,23396.6953125,23401.646484375,313664
